"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-05",,,"0.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-06",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-07",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-08",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-09",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-10",,,"0.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-11",,,"0.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-12",,,"1.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-13",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-14",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-15",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-16",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-17",,,"2.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-18",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-19",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-20",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-21",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-22",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-23",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-24",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-25",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-26",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-27",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-28",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-02-29",,,"0.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-01",,,"17.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-02",,,"0.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-03",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-04",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-05",,,"51.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-06",,,"25.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-07",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-08",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-09",,,"17.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-10",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-11",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-12",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-13",,,"0.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-14",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-15",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-16",,,"41.4",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-17",,,"0.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-18",,,"19.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-19",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-20",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-21",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-22",,,"12.2",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-23",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-24",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-25",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-26",,,"49.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-27",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-28",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-29",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-03-30",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-01",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-02",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-03",,,"0.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-04",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-05",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-06",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-07",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-08",,,"0.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-09",,,"9.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-10",,,"1.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-11",,,"47.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-12",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-13",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-14",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-15",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-16",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-17",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-18",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-19",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-20",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-21",,,"10.4",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-22",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-23",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-24",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-25",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-26",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-27",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-28",,,"0.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-04-30","    2","71.6",,,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-01",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-02",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-03",,,"15.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-04",,,"21.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-05",,,"2.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-06",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-07",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-08",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-09",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-10",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-11",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-12",,,"0.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-13",,,"26.4",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-14",,,"33.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-15",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-16",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-17",,,"72.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-18",,,"1.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-19",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-20",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-21",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-22",,,"0.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-23",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-24",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-25",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-26",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-27",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-28",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-29",,,"32.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-30",,,"19.6",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-05-31",,,"47.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-01",,,"16.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-02",,,"34.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-03",,,"29.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-04",,,"1.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-06","    2","34.0",,,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-07",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-08",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-09",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-10",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-11",,,"0.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-12",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-13",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-14",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-15",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-16",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-17",,,"7.9",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-18",,,"3.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-19",,,"1.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-20",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-21",,,"5.6",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-22",,,"3.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-23",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-24",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-25",,,"0.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-26",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-27",,,"9.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-28",,,"18.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-29",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-06-30",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-01",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-02",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-03",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-04",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-05",,,"1.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-06",,,"24.9",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-07",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-08",,,"2.0",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-09",,,"2.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-10",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-11",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-12",,,"0.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-13",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-14",,,"5.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-15",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-16",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-17",,,"0.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-18",,,"0.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-19",,,"27.9",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-20",,,"9.4",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-21",,,"13.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-22",,,"35.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-23",,,"2.5",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-24",,,"1.3",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-25",,,"18.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-26",,,"20.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-27",,,"11.2",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-28",,,"5.1",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-29",,,"0.8",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-30",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-07-31",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-01",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-02",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-03",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-04",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-05",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-06",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-07",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-08",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-09",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-10",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-11",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-12",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-13",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-14",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-15",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-16",,,"11.7",,,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-17",,,"0.0","0.0",,,,,
"US1LASL0001","GRAND COTEAU 2.7 E, LA US","30.4197010303997","-91.9986319541931","17.1","2024-08-18",,,"0.0","0.0",,,,,
