Tag_ID,Tiller_23,Inf_23,Spikelet_A,Spikelet_B,Spikelet_C,Spikelet_avg,Spikelet,Herb,Date,Survival_23,QAQC,Date
260,33,11,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
261,45,7,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
262,47,7,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
263,21,9,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
301,25,3,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
302,38,19,0,0,0,0,0,1,5/8/23,1,KS,9/5/23
303,58,17,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
304,23,3,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
305,41,16,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
306,7,1,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
307,15,7,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
308,42,15,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
309,41,27,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
310,17,11,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
311,8,5,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
312,64,51,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
313,20,13,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
314,38,24,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
315,64,37,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
404,44,19,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
405,34,29,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
406,24,6,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
407,52,13,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
408,48,13,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
409,63,45,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
410,58,30,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
411,32,24,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
412,66,47,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
413,27,19,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
414,63,51,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
415,72,52,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
416,62,42,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
417,65,47,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
418,44,23,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
374,15,8,0,0,0,0,0,5,5/8/23,1,CO,9/6/23
375,19,8,0,0,0,0,0,4,5/8/23,1,CO,9/6/23
376,10,0,0,0,0,0,0,2,5/8/23,1,CO,9/6/23
377,18,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
378,19,10,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
379,41,22,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
380,25,5,0,0,0,0,0,14,5/8/23,1,CO,9/6/23
381,22,0,0,0,0,0,0,4,5/8/23,1,CO,9/6/23
382,36,16,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
383,69,33,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
384,8,7,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
385,31,13,0,0,0,0,0,3,5/8/23,1,CO,9/6/23
386,41,36,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
387,44,36,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
388,33,5,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
331,30,22,0,0,0,0,0,10,5/8/23,1,CO,9/6/23
D_CA7_2,0,0,0,0,0,0,0,0,5/8/23,0,CO,9/6/23
332,53,23,0,0,0,0,0,4,5/8/23,1,CO,9/6/23
333,53,21,0,0,0,0,0,3,5/8/23,1,CO,9/6/23
334,12,8,0,0,0,0,0,6,5/8/23,1,CO,9/6/23
335,34,5,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
336,48,21,0,0,0,0,0,2,5/8/23,1,CO,9/6/23
337,61,9,0,0,0,0,0,4,5/8/23,1,CO,9/6/23
338,54,38,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
339,25,7,0,0,0,0,0,1,5/8/23,1,CO,9/6/23
340,52,3,0,0,0,0,0,7,5/8/23,1,CO,9/6/23
D_CA7_12,0,0,0,0,0,0,0,0,5/8/23,0,CO,9/6/23
341,62,47,0,0,0,0,0,15,5/8/23,1,CO,9/6/23
342,84,67,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
343,19,3,0,0,0,0,0,2,5/8/23,1,CO,9/6/23
359,32,29,0,0,0,0,0,2,5/8/23,1,CO,9/6/23
360,12,3,0,0,0,0,0,1,5/8/23,1,CO,9/6/23
361,30,12,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
362,36,5,0,0,0,0,0,1,5/8/23,1,CO,9/6/23
363,34,18,0,0,0,0,0,3,5/8/23,1,CO,9/6/23
364,23,3,0,0,0,0,0,4,5/8/23,1,CO,9/6/23
365,39,1,0,0,0,0,0,7,5/8/23,1,CO,9/6/23
366,63,12,0,0,0,0,0,7,5/8/23,1,CO,9/6/23
367,37,24,0,0,0,0,0,5,5/8/23,1,CO,9/6/23
368,34,18,0,0,0,0,0,6,5/8/23,1,CO,9/6/23
369,18,1,0,0,0,0,0,3,5/8/23,1,CO,9/6/23
370,22,2,0,0,0,0,0,4,5/8/23,1,CO,9/6/23
371,63,47,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
372,67,31,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
373,36,23,0,0,0,0,0,2,5/8/23,1,CO,9/6/23
2176,5,3,13,15,11,13,39,0,6/9/23,1,CO,9/6/23
2177,1,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2178,3,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2179,2,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2180,2,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2181,3,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2182,3,2,15,15,0,10,20,0,6/9/23,1,CO,9/6/23
2183,5,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2184,1,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2185,3,2,15,21,0,12,24,0,6/9/23,1,CO,9/6/23
2186,2,2,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2187,1,1,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2188,6,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2189,1,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2190,2,2,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2224,10,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2225,4,2,15,14,0,10,19,0,6/9/23,1,CO,9/6/23
2226,2,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2227,2,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2228,1,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2229,2,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2230,12,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2231,3,2,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2232,3,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2233,0,0,0,0,0,0,0,0,6/9/23,0,CO,9/6/23
2234,6,5,16,17,13,15,77,2,6/9/23,1,CO,9/6/23
2235,10,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2236,0,0,0,0,0,0,0,0,6/9/23,0,CO,9/6/23
2237,5,4,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2238,1,1,22,0,0,7,7,1,6/9/23,1,CO,9/6/23
2239,9,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2240,2,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2241,2,1,21,0,0,7,7,0,6/9/23,1,CO,9/6/23
2242,5,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2243,2,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2244,2,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2245,7,6,19,13,13,15,90,0,6/9/23,1,CO,9/6/23
2246,2,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2247,1,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2248,3,3,15,14,11,13,40,0,6/9/23,1,CO,9/6/23
2249,4,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2250,3,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2251,2,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2252,2,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2253,1,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2254,2,2,11,17,0,9,19,0,6/9/23,1,CO,9/6/23
2255,7,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2256,2,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2257,2,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2259,3,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2260,3,1,26,0,0,9,9,0,6/9/23,1,CO,9/6/23
2261,2,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2262,4,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2263,3,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2264,10,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2265,5,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2266,5,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2267,2,2,13,15,0,9,19,0,6/9/23,1,CO,9/6/23
2268,2,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2258,1,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2269,5,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2270,3,1,34,0,0,11,11,0,6/9/23,1,CO,9/6/23
2271,3,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2272,2,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2273,11,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2274,4,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2275,3,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2276,3,2,19,0,0,6,13,1,6/9/23,1,CO,9/6/23
2277,9,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2278,2,1,37,0,0,12,12,0,6/9/23,1,CO,9/6/23
2279,1,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2280,11,2,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2281,1,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2282,10,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2283,6,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2521,3,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2522,3,1,7,0,0,2,2,3,6/9/23,1,CO,9/6/23
2523,4,3,11,7,13,10,31,4,6/9/23,1,CO,9/6/23
2524,6,0,0,0,0,0,0,6,6/9/23,1,CO,9/6/23
2525,8,0,0,0,0,0,0,8,6/9/23,1,CO,9/6/23
2526,7,1,0,0,0,0,0,6,6/9/23,1,CO,9/6/23
2527,2,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2528,1,1,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2529,6,0,0,0,0,0,0,5,6/9/23,1,CO,9/6/23
2530,3,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2531,17,0,0,0,0,0,0,4,6/9/23,1,CO,9/6/23
2532,3,1,19,0,0,6,6,3,6/9/23,1,CO,9/6/23
2533,14,0,0,0,0,0,0,11,6/9/23,1,CO,9/6/23
2534,4,0,0,0,0,0,0,3,6/9/23,1,CO,9/6/23
2535,6,0,0,0,0,0,0,6,6/9/23,1,CO,9/6/23
2191,4,0,0,0,0,0,0,4,6/9/23,1,CO,9/6/23
2192,3,0,0,0,0,0,0,3,6/9/23,1,CO,9/6/23
2193,2,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2194,4,0,0,0,0,0,0,4,6/9/23,1,CO,9/6/23
2195,4,0,0,0,0,0,0,3,6/9/23,1,CO,9/6/23
2196,1,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2197,3,0,0,0,0,0,0,3,6/9/23,1,CO,9/6/23
2198,4,0,0,0,0,0,0,4,6/9/23,1,CO,9/6/23
2199,4,0,0,0,0,0,0,4,6/9/23,1,CO,9/6/23
2200,2,0,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2501,7,0,0,0,0,0,0,7,6/9/23,1,CO,9/6/23
2502,4,2,19,17,0,12,24,4,6/9/23,1,CO,9/6/23
2503,3,0,0,0,0,0,0,3,6/9/23,1,CO,9/6/23
2504,3,0,0,0,0,0,0,3,6/9/23,1,CO,9/6/23
2505,3,0,0,0,0,0,0,3,6/9/23,1,CO,9/6/23
2506,1,1,21,0,0,7,7,0,6/9/23,1,CO,9/6/23
2507,3,3,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2508,7,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2509,2,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2510,4,3,15,15,19,16,49,3,6/9/23,1,CO,9/6/23
2511,3,2,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2512,1,1,33,0,0,11,11,1,6/9/23,1,CO,9/6/23
2513,1,1,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2514,4,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2515,7,0,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2516,3,2,0,0,0,0,0,1,6/9/23,1,CO,9/6/23
2517,1,1,0,0,0,0,0,0,6/9/23,1,CO,9/6/23
2518,8,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2519,11,0,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
2520,4,3,0,0,0,0,0,2,6/9/23,1,CO,9/6/23
264,6,3,18,45,27,30,90,0,5/8/23,1,CO,9/6/23
265,16,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
266,3,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
267,14,4,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
268,16,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
269,4,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
270,11,1,31,0,0,10,10,0,5/8/23,1,CO,9/6/23
271,7,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
272,1,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
273,10,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
274,6,4,26,43,35,35,139,0,5/8/23,1,CO,9/6/23
275,12,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
276,10,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
277,12,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
278,15,2,0,0,0,0,0,3,5/8/23,1,CO,9/6/23
279,16,5,48,34,49,44,218,0,5/8/23,1,CO,9/6/23
280,19,6,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
281,20,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
282,2,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
283,9,3,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
284,24,6,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
285,10,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
286,12,5,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
287,3,1,41,0,0,14,14,0,5/8/23,1,CO,9/6/23
288,5,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
289,18,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
290,8,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
291,6,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
292,12,6,59,29,53,47,282,0,5/8/23,1,CO,9/6/23
293,17,4,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
463,50,11,40,36,52,43,469,0,5/15/23,1,CO,9/6/23
464,29,1,0,0,0,0,0,3,5/15/23,1,CO,9/6/23
465,19,2,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
466,6,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
467,33,8,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
468,16,9,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
469,27,6,0,0,0,0,0,4,5/15/23,1,CO,9/6/23
470,12,7,0,0,0,0,0,3,5/15/23,1,CO,9/6/23
471,17,8,48,33,8,30,237,0,5/15/23,1,CO,9/6/23
472,42,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
473,25,2,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
474,23,4,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
475,8,2,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
476,48,8,36,39,32,36,285,0,5/15/23,1,CO,9/6/23
477,29,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
389,4,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
390,12,8,31,54,22,36,285,0,5/8/23,1,CO,9/6/23
391,14,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
392,22,9,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
393,7,3,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
394,9,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
395,12,5,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
396,12,3,23,16,32,24,71,0,5/8/23,1,CO,9/6/23
397,5,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
398,27,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
399,19,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
400,19,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
401,7,2,54,9,0,21,42,0,5/8/23,1,CO,9/6/23
402,14,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
403,0,0,0,0,0,0,0,0,5/8/23,0,CO,9/6/23
344,5,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
345,8,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
346,12,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
347,10,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
348,13,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
349,9,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
350,12,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
351,7,3,31,42,18,30,91,0,5/8/23,1,CO,9/6/23
352,6,4,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
353,13,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
354,15,6,41,41,27,36,218,0,5/8/23,1,CO,9/6/23
355,4,1,28,0,0,9,9,0,5/8/23,1,CO,9/6/23
356,13,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
357,12,1,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
358,2,0,0,0,0,0,0,0,5/8/23,1,CO,9/6/23
419,17,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
810,7,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
420,21,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
421,14,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
422,19,6,32,16,20,23,136,0,5/15/23,1,CO,9/6/23
423,5,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
424,14,9,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
425,5,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
426,11,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
427,8,4,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
428,17,6,28,18,24,23,140,4,5/15/23,1,CO,9/6/23
429,12,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
430,7,3,21,20,0,14,41,0,5/15/23,1,CO,9/6/23
431,14,0,0,0,0,0,0,2,5/15/23,1,CO,9/6/23
432,4,2,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
433,13,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
434,26,5,32,37,33,34,170,0,5/15/23,1,CO,9/6/23
435,39,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
436,9,7,33,31,21,28,198,0,5/15/23,1,CO,9/6/23
437,17,9,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
438,23,2,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
439,21,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
440,9,5,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
441,14,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
442,13,8,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
443,22,5,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
444,21,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
445,9,6,33,53,41,42,254,0,5/15/23,1,CO,9/6/23
446,22,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
447,17,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
448,14,6,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
449,23,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
450,22,1,0,0,0,0,0,4,5/15/23,1,CO,9/6/23
451,14,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
452,26,7,44,32,34,37,257,0,5/15/23,1,CO,9/6/23
453,31,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
454,24,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
455,12,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
456,11,5,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
457,7,1,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
458,20,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
459,12,6,48,32,51,44,262,0,5/15/23,1,CO,9/6/23
460,25,4,33,25,23,27,108,0,5/15/23,1,CO,9/6/23
461,38,0,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
462,25,2,0,0,0,0,0,0,5/15/23,1,CO,9/6/23
562,15,9,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
563,16,5,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
564,19,0,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
565,25,4,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
566,15,8,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
567,29,23,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
568,19,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
569,2,0,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
570,20,9,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
571,11,1,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
572,15,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
573,10,4,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
574,13,10,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
575,13,9,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
576,8,2,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
577,13,2,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
578,6,6,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
579,8,3,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
580,7,4,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
581,8,6,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
582,4,1,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
583,5,4,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
584,16,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
585,8,5,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
586,6,2,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
587,8,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
588,21,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
589,6,4,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
590,5,5,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
591,15,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
701,22,20,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
702,10,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
703,21,14,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
704,16,8,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
705,18,6,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
706,12,5,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
707,21,15,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
708,10,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
709,21,9,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
710,26,2,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
711,10,4,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
712,24,6,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
713,10,8,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
714,13,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
715,30,10,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
716,7,0,0,0,0,0,0,7,5/2/23,1,CO/KS,8/8/23
717,8,3,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
718,21,1,0,0,0,0,0,19,5/2/23,1,CO/KS,8/8/23
719,28,10,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
720,19,3,0,0,0,0,0,15,5/2/23,1,CO/KS,8/8/23
721,19,6,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
722,3,1,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
723,6,3,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
724,7,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
725,3,1,0,0,0,0,0,2,5/2/23,1,CO/KS,8/8/23
726,22,7,0,0,0,0,0,15,5/2/23,1,CO/KS,8/8/23
727,12,7,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
728,9,5,0,0,0,0,0,3,5/2/23,1,CO/KS,8/8/23
729,3,0,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
730,25,20,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
690,14,7,0,0,0,0,0,3,5/2/23,1,CO/KS,8/8/23
691,15,12,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
692,15,5,0,0,0,0,0,8,5/2/23,1,CO/KS,8/8/23
693,25,14,0,0,0,0,0,2,5/2/23,1,CO/KS,8/8/23
694,13,5,0,0,0,0,0,1,5/2/23,1,CO/KS,8/8/23
695,17,14,0,0,0,0,0,1,5/2/23,1,CO/KS,8/8/23
696,4,3,0,0,0,0,0,1,5/2/23,1,CO/KS,8/8/23
697,32,24,0,0,0,0,0,2,5/2/23,1,CO/KS,8/8/23
698,11,6,0,0,0,0,0,0,5/2/23,1,CO/KS,8/8/23
